backbone,chip,mask_ratio,trial,trial_seed,block_h_patches,block_w_patches,block_area_frac,global_mae,global_psnr,global_ssim,block_mae,block_psnr,block_ssim
600M,chip_155_474_merged.tif,0.4,2,1464358158,10,10,0.3906,0.008285,36.2244,0.9453,0.014902,34.1466,0.9019
600M,chip_155_474_merged.tif,0.4,3,1083751527,10,10,0.3906,0.008179,36.2135,0.9468,0.014481,34.4671,0.9094
600M,chip_155_474_merged.tif,0.4,4,703144896,10,10,0.3906,0.008086,36.4133,0.9483,0.014336,34.3701,0.9026
600M,chip_155_474_merged.tif,0.6,0,287067315,11,14,0.6016,0.014099,33.264,0.9026,0.018024,32.7184,0.8775
600M,chip_155_474_merged.tif,0.6,1,2053944332,11,14,0.6016,0.014156,33.5029,0.9042,0.017983,32.6171,0.8775
600M,chip_155_474_merged.tif,0.6,2,1573998814,11,14,0.6016,0.013799,33.301,0.8983,0.016887,33.1542,0.8778
600M,chip_155_474_merged.tif,0.6,3,1193392183,11,14,0.6016,0.014339,31.0404,0.9016,0.017835,32.7795,0.8775
600M,chip_155_474_merged.tif,0.6,4,713446665,11,14,0.6016,0.012523,33.4559,0.9107,0.016722,31.9683,0.8823
600M,chip_155_474_merged.tif,0.8,0,1198358791,13,15,0.7617,0.02419,29.0534,0.7922,0.025729,29.2726,0.7844
600M,chip_155_474_merged.tif,0.8,1,718413273,13,15,0.7617,0.02486,28.1302,0.7962,0.026222,27.7765,0.79
600M,chip_155_474_merged.tif,0.8,2,337806642,13,15,0.7617,0.023533,28.164,0.7928,0.027217,27.2609,0.759
600M,chip_155_474_merged.tif,0.8,3,2005344772,13,16,0.8125,0.025509,27.6733,0.7875,0.02667,27.2831,0.7797
600M,chip_155_474_merged.tif,0.8,4,1624738141,13,15,0.7617,0.023731,29.4903,0.7951,0.025329,29.0019,0.7765
600M,chip_268_410_merged.tif,0.2,0,1374353539,5,10,0.1953,0.004974,36.8883,0.9679,0.021242,30.1197,0.8596
600M,chip_268_410_merged.tif,0.2,1,894408021,5,10,0.1953,0.004115,38.3091,0.9729,0.017115,31.6906,0.8846
600M,chip_268_410_merged.tif,0.2,2,513801390,5,10,0.1953,0.004004,39.4474,0.9745,0.014278,33.3047,0.9042
600M,chip_268_410_merged.tif,0.2,3,133194759,5,10,0.1953,0.003639,41.0399,0.9768,0.012908,35.4238,0.9198
600M,chip_268_410_merged.tif,0.2,4,1800732889,5,10,0.1953,0.005526,36.2431,0.9624,0.0222,29.5025,0.835
600M,chip_268_410_merged.tif,0.4,0,309078469,10,10,0.3906,0.009366,34.8954,0.9371,0.018831,31.4349,0.8747
600M,chip_268_410_merged.tif,0.4,1,2075955486,10,10,0.3906,0.009749,33.5503,0.9301,0.021138,29.7909,0.8462
600M,chip_268_410_merged.tif,0.4,2,1596009968,10,10,0.3906,0.009932,33.8253,0.9317,0.0214,30.0975,0.8536
600M,chip_268_410_merged.tif,0.4,3,1215403337,10,10,0.3906,0.009551,34.0497,0.9289,0.019636,30.4558,0.8523
600M,chip_268_410_merged.tif,0.4,4,834796706,10,10,0.3906,0.011172,33.012,0.9226,0.022286,29.7632,0.8475
600M,chip_268_410_merged.tif,0.6,0,470439999,11,14,0.6016,0.017976,30.5364,0.8738,0.024516,29.0856,0.8307
600M,chip_268_410_merged.tif,0.6,1,2137978129,11,14,0.6016,0.019025,30.0284,0.8635,0.024851,28.8089,0.8259
600M,chip_268_410_merged.tif,0.6,2,1757371498,11,14,0.6016,0.017784,30.588,0.8753,0.025808,28.661,0.8193
600M,chip_268_410_merged.tif,0.6,3,1277425980,11,14,0.6016,0.017258,30.598,0.8796,0.022649,29.4541,0.843
600M,chip_268_410_merged.tif,0.6,4,896819349,11,14,0.6016,0.016061,31.285,0.8848,0.021917,29.5627,0.8424
600M,chip_268_410_merged.tif,0.8,0,2135331451,13,15,0.7617,0.025821,28.4225,0.7966,0.028495,27.9844,0.7776
600M,chip_268_410_merged.tif,0.8,1,1655385933,13,16,0.8125,0.027808,27.688,0.7827,0.030899,27.1946,0.76
600M,chip_268_410_merged.tif,0.8,2,1274779302,13,16,0.8125,0.029137,27.7976,0.7796,0.030433,27.6618,0.7679
600M,chip_268_410_merged.tif,0.8,3,794833784,13,15,0.7617,0.026767,27.8912,0.7988,0.029789,27.3528,0.7777
600M,chip_268_410_merged.tif,0.8,4,414227153,13,15,0.7617,0.025955,28.3682,0.8042,0.028381,28.0411,0.7853
600M,chip_152_479_merged.tif,0.2,0,1501723066,5,10,0.1953,0.004115,38.2695,0.9682,0.015652,31.9811,0.8749
600M,chip_152_479_merged.tif,0.2,1,1121116435,5,10,0.1953,0.004664,39.1139,0.9677,0.015179,33.8189,0.8955
600M,chip_152_479_merged.tif,0.2,2,641170917,5,10,0.1953,0.004028,40.1951,0.9698,0.012231,35.255,0.9045
600M,chip_152_479_merged.tif,0.2,3,260564286,5,10,0.1953,0.004098,40.1494,0.9726,0.014414,34.6301,0.9069
600M,chip_152_479_merged.tif,0.2,4,1928102416,5,10,0.1953,0.003775,41.0353,0.9741,0.011852,35.9424,0.9181
600M,chip_152_479_merged.tif,0.4,0,1341107733,10,10,0.3906,0.009694,35.036,0.9312,0.018252,32.1579,0.875
600M,chip_152_479_merged.tif,0.4,1,861162215,10,10,0.3906,0.009585,34.904,0.9281,0.017277,32.1365,0.8725
600M,chip_152_479_merged.tif,0.4,2,480555584,10,10,0.3906,0.008732,35.3842,0.933,0.017769,32.0564,0.867
600M,chip_152_479_merged.tif,0.4,3,99948953,10,10,0.3906,0.008094,36.2078,0.9398,0.013464,33.6755,0.9015
600M,chip_152_479_merged.tif,0.4,4,1767487083,10,10,0.3906,0.008185,36.7367,0.9414,0.015329,33.7871,0.8885
600M,chip_152_479_merged.tif,0.6,0,597809526,11,14,0.6016,0.015954,32.1591,0.8756,0.021482,30.8303,0.8388
600M,chip_152_479_merged.tif,0.6,1,117864008,11,14,0.6016,0.015171,32.3608,0.8766,0.019286,31.2271,0.8448
600M,chip_152_479_merged.tif,0.6,2,1884741025,11,14,0.6016,0.016127,31.975,0.8732,0.022604,30.3805,0.8308
600M,chip_152_479_merged.tif,0.6,3,1504134394,11,14,0.6016,0.016458,32.0382,0.8692,0.022135,30.4785,0.8266
600M,chip_152_479_merged.tif,0.6,4,1024188876,11,14,0.6016,0.014401,32.9196,0.8855,0.017619,32.1993,0.8656
600M,chip_152_479_merged.tif,0.8,0,1409762115,13,15,0.7617,0.023673,29.6421,0.7869,0.025464,29.3829,0.7712
600M,chip_152_479_merged.tif,0.8,1,1029155484,13,16,0.8125,0.02521,29.1122,0.7779,0.027155,28.7824,0.7647
600M,chip_152_479_merged.tif,0.8,2,549209966,13,16,0.8125,0.023237,29.852,0.7907,0.02538,29.409,0.7746
600M,chip_152_479_merged.tif,0.8,3,168603335,13,16,0.8125,0.025316,29.4269,0.7808,0.02699,29.1396,0.7705
600M,chip_152_479_merged.tif,0.8,4,1935480352,13,16,0.8125,0.02527,29.1975,0.7736,0.027399,28.8018,0.7558
600M,chip_322_543_merged.tif,0.2,0,40898750,5,10,0.1953,0.003193,41.5448,0.9838,0.011073,35.9267,0.9519
600M,chip_322_543_merged.tif,0.2,1,1807775767,5,10,0.1953,0.004992,36.8596,0.9755,0.019806,30.3186,0.9016
600M,chip_322_543_merged.tif,0.2,2,1427169136,5,10,0.1953,0.002853,42.0843,0.9839,0.00943,36.9618,0.9459
600M,chip_322_543_merged.tif,0.2,3,947223618,5,10,0.1953,0.003419,39.4611,0.9824,0.012261,33.1393,0.9354
600M,chip_322_543_merged.tif,0.2,4,566616987,5,10,0.1953,0.003799,38.8831,0.977,0.01258,33.3333,0.9227
600M,chip_322_543_merged.tif,0.4,0,2027767065,10,10,0.3906,0.006892,36.7807,0.9575,0.012606,33.6967,0.9266
600M,chip_322_543_merged.tif,0.4,1,1647160434,10,10,0.3906,0.006163,36.7705,0.9589,0.011857,33.3821,0.9218
600M,chip_322_543_merged.tif,0.4,2,1167214916,10,10,0.3906,0.006931,35.9524,0.9572,0.012278,33.0192,0.9263
600M,chip_322_543_merged.tif,0.4,3,786608285,10,10,0.3906,0.0068,36.2216,0.9629,0.012973,32.9917,0.9302
600M,chip_322_543_merged.tif,0.4,4,306662767,10,10,0.3906,0.00662,36.5629,0.9586,0.011727,34.194,0.9245
600M,chip_322_543_merged.tif,0.6,0,1284468858,11,14,0.6016,0.011604,33.4393,0.9215,0.014842,32.3649,0.9031
600M,chip_322_543_merged.tif,0.6,1,903862227,11,14,0.6016,0.010993,33.9165,0.9237,0.014611,32.4728,0.9018
600M,chip_322_543_merged.tif,0.6,2,423916709,11,14,0.6016,0.01194,32.6412,0.9121,0.014764,31.668,0.8942
600M,chip_322_543_merged.tif,0.6,3,43310078,11,14,0.6016,0.012151,33.0281,0.9122,0.015707,31.6831,0.8903
600M,chip_322_543_merged.tif,0.6,4,1810187095,11,14,0.6016,0.011904,33.2271,0.9128,0.014954,32.2647,0.8888
600M,chip_322_543_merged.tif,0.8,0,801876662,13,15,0.7617,0.022907,28.8396,0.807,0.02415,28.5307,0.7944
600M,chip_322_543_merged.tif,0.8,1,421270031,13,16,0.8125,0.022006,29.1472,0.8112,0.023589,28.6996,0.7964
600M,chip_322_543_merged.tif,0.8,2,40663400,13,15,0.7617,0.02252,29.0561,0.8118,0.024684,28.4315,0.7961
600M,chip_322_543_merged.tif,0.8,3,1708201530,13,16,0.8125,0.022433,28.9767,0.814,0.024606,28.4732,0.7987
600M,chip_322_543_merged.tif,0.8,4,1327594899,13,16,0.8125,0.024516,27.7798,0.798,0.025931,27.4309,0.7853
600M,chip_314_342_merged.tif,0.2,0,795893468,5,10,0.1953,0.002507,44.3723,0.9851,0.008735,38.7964,0.9465
600M,chip_314_342_merged.tif,0.2,1,415286837,5,10,0.1953,0.002464,44.8137,0.9861,0.008776,39.2981,0.9537
600M,chip_314_342_merged.tif,0.2,2,34680206,5,10,0.1953,0.002764,44.1046,0.9839,0.009478,38.9046,0.9479
600M,chip_314_342_merged.tif,0.2,3,1702218336,5,10,0.1953,0.002697,43.9674,0.9851,0.008887,39.034,0.9532
600M,chip_314_342_merged.tif,0.2,4,1321611705,5,10,0.1953,0.002655,44.5212,0.9849,0.008161,39.6084,0.9518
600M,chip_314_342_merged.tif,0.4,0,1977440933,10,10,0.3906,0.005738,40.0283,0.9649,0.010609,37.5042,0.9379
600M,chip_314_342_merged.tif,0.4,1,1596834302,10,10,0.3906,0.004943,41.5649,0.9696,0.008799,39.1987,0.9494
600M,chip_314_342_merged.tif,0.4,2,1116888784,10,10,0.3906,0.006532,39.6496,0.9628,0.012497,36.6163,0.9301
600M,chip_314_342_merged.tif,0.4,3,736282153,10,10,0.3906,0.006124,39.6634,0.9593,0.010156,37.6188,0.936
600M,chip_314_342_merged.tif,0.4,4,256336635,10,10,0.3906,0.005839,39.9777,0.9625,0.010081,38.005,0.9374
600M,chip_314_342_merged.tif,0.6,0,1234142726,11,14,0.6016,0.010596,36.5926,0.9286,0.013702,35.5507,0.911
600M,chip_314_342_merged.tif,0.6,1,853536095,11,14,0.6016,0.010672,36.1082,0.9297,0.014183,34.7145,0.9105
600M,chip_314_342_merged.tif,0.6,2,373590577,11,14,0.6016,0.012966,34.9459,0.9221,0.016948,33.4974,0.9064
600M,chip_314_342_merged.tif,0.6,3,2140467594,11,14,0.6016,0.010125,37.136,0.938,0.013014,36.0665,0.9253
600M,chip_314_342_merged.tif,0.6,4,1660522076,11,14,0.6016,0.011278,36.0083,0.9277,0.015441,34.5673,0.904
600M,chip_314_342_merged.tif,0.8,0,751550530,13,16,0.8125,0.018934,32.629,0.8575,0.020017,32.3561,0.8498
600M,chip_314_342_merged.tif,0.8,1,370943899,13,15,0.7617,0.018092,33.1241,0.8629,0.019529,33.0953,0.8545
600M,chip_314_342_merged.tif,0.8,2,2038482029,13,15,0.7617,0.020972,32.2361,0.8572,0.023976,31.8769,0.8448
600M,chip_314_342_merged.tif,0.8,3,1657875398,13,16,0.8125,0.019912,32.397,0.8609,0.022264,31.7985,0.8489
600M,chip_314_342_merged.tif,0.8,4,1277268767,13,16,0.8125,0.019911,31.9321,0.8566,0.02157,31.7464,0.8467
600M,chip_268_269_merged.tif,0.2,0,1286189279,5,10,0.1953,0.003517,40.6781,0.9752,0.013309,34.4837,0.8976
600M,chip_268_269_merged.tif,0.2,1,806243761,5,10,0.1953,0.003445,41.1671,0.9812,0.01382,34.6415,0.923
600M,chip_268_269_merged.tif,0.2,2,425637130,5,10,0.1953,0.003194,41.6901,0.9778,0.012512,35.4593,0.911
600M,chip_268_269_merged.tif,0.2,3,2093175260,5,10,0.1953,0.003445,41.1385,0.9761,0.012665,35.0826,0.9059
600M,chip_268_269_merged.tif,0.2,4,1712568629,5,10,0.1953,0.003561,41.0271,0.9746,0.013429,34.7895,0.9021
600M,chip_268_269_merged.tif,0.4,0,1026235059,10,10,0.3906,0.006825,37.9291,0.9526,0.012286,35.306,0.9209
600M,chip_268_269_merged.tif,0.4,1,645628428,10,10,0.3906,0.006487,38.1971,0.9543,0.012683,35.2123,0.9141
600M,chip_268_269_merged.tif,0.4,2,265021797,10,10,0.3906,0.005726,38.8149,0.9587,0.010773,36.0752,0.9214
600M,chip_268_269_merged.tif,0.4,3,1932559927,10,10,0.3906,0.005519,38.9758,0.9609,0.01101,35.74,0.9257
600M,chip_268_269_merged.tif,0.4,4,1551953296,10,10,0.3906,0.006864,38.1037,0.9551,0.012974,35.0539,0.9171
600M,chip_268_269_merged.tif,0.6,0,382275739,11,14,0.6016,0.010275,35.5053,0.9225,0.013788,34.1851,0.8989
600M,chip_268_269_merged.tif,0.6,1,2049813869,11,14,0.6016,0.010167,35.589,0.9233,0.012604,34.7018,0.9068
600M,chip_268_269_merged.tif,0.6,2,1669207238,11,14,0.6016,0.011391,34.847,0.9134,0.01533,33.4119,0.8899
600M,chip_268_269_merged.tif,0.6,3,1189261720,11,14,0.6016,0.010297,35.6224,0.9288,0.012954,34.7419,0.9143
600M,chip_268_269_merged.tif,0.6,4,808655089,11,14,0.6016,0.011041,35.1676,0.922,0.014585,33.897,0.9032
600M,chip_268_269_merged.tif,0.8,0,2047167191,13,15,0.7617,0.019429,31.133,0.8542,0.021496,30.6474,0.8492
600M,chip_268_269_merged.tif,0.8,1,1567221673,13,16,0.8125,0.017579,32.2618,0.85,0.019861,31.7286,0.8301
600M,chip_268_269_merged.tif,0.8,2,1186615042,13,16,0.8125,0.021228,30.6208,0.8523,0.02266,30.2987,0.8546
600M,chip_268_269_merged.tif,0.8,3,706669524,13,15,0.7617,0.01811,31.5178,0.8602,0.020758,30.7525,0.8422
600M,chip_268_269_merged.tif,0.8,4,326062893,13,16,0.8125,0.017267,32.3709,0.8551,0.018801,31.9698,0.8489
600M,chip_127_445_merged.tif,0.2,0,877024131,5,10,0.1953,0.002129,45.2089,0.9863,0.007443,39.617,0.9525
600M,chip_127_445_merged.tif,0.2,1,397078613,5,10,0.1953,0.002121,46.3174,0.9883,0.006645,41.1526,0.9629
600M,chip_127_445_merged.tif,0.2,2,16471982,5,10,0.1953,0.002543,44.4814,0.9848,0.008948,38.6797,0.9466
600M,chip_127_445_merged.tif,0.2,3,1684010112,5,10,0.1953,0.00233,44.7756,0.9849,0.007685,39.2116,0.9494
600M,chip_127_445_merged.tif,0.2,4,1303403481,5,10,0.1953,0.002481,44.093,0.984,0.007627,39.7013,0.9496
600M,chip_127_445_merged.tif,0.4,0,617069911,10,10,0.3906,0.005207,40.1771,0.962,0.009114,37.9057,0.9378
600M,chip_127_445_merged.tif,0.4,1,236463280,10,10,0.3906,0.005367,40.4185,0.9621,0.008765,38.2481,0.9399
600M,chip_127_445_merged.tif,0.4,2,1904001410,10,10,0.3906,0.005406,39.6354,0.9575,0.010123,36.879,0.9229
600M,chip_127_445_merged.tif,0.4,3,1523394779,10,10,0.3906,0.004684,41.3968,0.9681,0.008856,38.4638,0.9387
600M,chip_127_445_merged.tif,0.4,4,1142788148,10,10,0.3906,0.004595,40.8469,0.968,0.008882,37.5229,0.9357
600M,chip_127_445_merged.tif,0.6,0,2021255352,11,14,0.6016,0.008812,36.9763,0.9226,0.011398,35.9016,0.9015
600M,chip_127_445_merged.tif,0.6,1,1640648721,11,14,0.6016,0.00879,36.6928,0.9224,0.011549,35.1835,0.896
600M,chip_127_445_merged.tif,0.6,2,1160703203,11,14,0.6016,0.009916,36.6139,0.9165,0.012391,35.6086,0.8952
600M,chip_127_445_merged.tif,0.6,3,780096572,11,14,0.6016,0.009042,36.8106,0.9189,0.011452,35.7143,0.8988
600M,chip_127_445_merged.tif,0.6,4,399489941,11,14,0.6016,0.00878,37.1223,0.9227,0.011129,36.0809,0.9031
600M,chip_127_445_merged.tif,0.8,0,1538663156,13,15,0.7617,0.016178,33.2445,0.8356,0.016317,33.2569,0.8349
600M,chip_127_445_merged.tif,0.8,1,1158056525,13,16,0.8125,0.015058,33.558,0.8471,0.016012,33.5498,0.838
600M,chip_127_445_merged.tif,0.8,2,777449894,13,15,0.7617,0.016105,33.1096,0.8318,0.017546,32.6441,0.8176
600M,chip_127_445_merged.tif,0.8,3,297504376,13,15,0.7617,0.015102,33.6857,0.8471,0.016805,33.3046,0.8339
600M,chip_127_445_merged.tif,0.8,4,2064381393,13,15,0.7617,0.015357,33.4516,0.8404,0.015933,33.2673,0.837
600M,chip_231_331_merged.tif,0.2,0,931240497,5,10,0.1953,0.002166,45.4849,0.988,0.007423,39.8632,0.959
600M,chip_231_331_merged.tif,0.2,1,451294979,5,10,0.1953,0.00272,44.1144,0.9854,0.00954,38.4305,0.9494
600M,chip_231_331_merged.tif,0.2,2,70688348,5,10,0.1953,0.002481,44.7826,0.9878,0.008563,39.505,0.9622
600M,chip_231_331_merged.tif,0.2,3,1837565365,5,10,0.1953,0.002248,45.1783,0.9886,0.007758,39.8632,0.9638
600M,chip_231_331_merged.tif,0.2,4,1357619847,5,10,0.1953,0.002532,43.919,0.9846,0.008869,38.4466,0.9484
600M,chip_231_331_merged.tif,0.4,0,2013449075,10,10,0.3906,0.005439,40.4717,0.9665,0.009969,37.7714,0.9375
600M,chip_231_331_merged.tif,0.4,1,1632842444,10,10,0.3906,0.006176,39.8819,0.9681,0.010954,37.3433,0.9518
600M,chip_231_331_merged.tif,0.4,2,1252235813,10,10,0.3906,0.004986,40.6082,0.9676,0.01011,37.4659,0.9344
600M,chip_231_331_merged.tif,0.4,3,772290295,10,10,0.3906,0.005237,40.882,0.9676,0.009388,38.2531,0.9405
600M,chip_231_331_merged.tif,0.4,4,391683664,10,10,0.3906,0.006292,39.1823,0.9632,0.012455,36.015,0.9306
600M,chip_231_331_merged.tif,0.6,0,27326957,11,14,0.6016,0.01023,36.7336,0.9312,0.013565,35.4214,0.9117
600M,chip_231_331_merged.tif,0.6,1,1694865087,11,14,0.6016,0.010815,36.3863,0.9337,0.014218,35.0936,0.9193
600M,chip_231_331_merged.tif,0.6,2,1314258456,11,14,0.6016,0.010337,36.7435,0.937,0.013791,35.382,0.9237
600M,chip_231_331_merged.tif,0.6,3,834312938,11,14,0.6016,0.010521,36.63,0.9322,0.013824,35.3765,0.9181
600M,chip_231_331_merged.tif,0.6,4,453706307,11,14,0.6016,0.009801,36.9476,0.9378,0.012664,35.9685,0.9237
600M,chip_231_331_merged.tif,0.8,0,1692218409,13,15,0.7617,0.017547,32.5389,0.8576,0.018501,32.5582,0.8546
600M,chip_231_331_merged.tif,0.8,1,1212272891,13,16,0.8125,0.017178,32.9708,0.8769,0.018373,32.9266,0.8702
600M,chip_231_331_merged.tif,0.8,2,831666260,13,15,0.7617,0.019677,32.3196,0.8635,0.021777,31.8283,0.8576
600M,chip_231_331_merged.tif,0.8,3,451059629,13,16,0.8125,0.018545,32.5178,0.8559,0.020434,32.0799,0.8452
600M,chip_231_331_merged.tif,0.8,4,2118597759,13,16,0.8125,0.02033,32.0045,0.8562,0.021205,31.9382,0.8539
600M,chip_341_499_merged.tif,0.2,0,792164919,5,10,0.1953,0.001764,46.963,0.9912,0.006231,40.9696,0.9678
600M,chip_341_499_merged.tif,0.2,1,411558288,5,10,0.1953,0.001932,44.9884,0.9899,0.006829,38.7957,0.9602
600M,chip_341_499_merged.tif,0.2,2,2079096418,5,10,0.1953,0.001674,48.3293,0.9937,0.004764,44.2792,0.9839
600M,chip_341_499_merged.tif,0.2,3,1698489787,5,10,0.1953,0.001817,45.3887,0.9906,0.006267,39.5497,0.9649
600M,chip_341_499_merged.tif,0.2,4,1218544269,5,10,0.1953,0.001641,47.9621,0.9914,0.005717,42.1908,0.9647
600M,chip_341_499_merged.tif,0.4,0,631549586,10,10,0.3906,0.003629,42.5369,0.9793,0.006891,39.4848,0.9599
600M,chip_341_499_merged.tif,0.4,1,151604068,10,10,0.3906,0.003417,43.1986,0.9816,0.006347,40.1483,0.9659
600M,chip_341_499_merged.tif,0.4,2,1918481085,10,10,0.3906,0.003792,41.6262,0.9747,0.007331,38.1957,0.9452
600M,chip_341_499_merged.tif,0.4,3,1438535567,10,10,0.3906,0.003772,42.2048,0.9783,0.007267,38.9219,0.9561
600M,chip_341_499_merged.tif,0.4,4,1057928936,10,10,0.3906,0.003868,40.7264,0.9766,0.007014,39.2222,0.9551
600M,chip_341_499_merged.tif,0.6,0,2035735027,11,14,0.6016,0.00682,38.4034,0.9524,0.009056,36.8801,0.9361
600M,chip_341_499_merged.tif,0.6,1,1555789509,11,14,0.6016,0.007091,38.0284,0.9502,0.009277,36.6855,0.9339
600M,chip_341_499_merged.tif,0.6,2,1175182878,11,14,0.6016,0.007061,38.1219,0.9482,0.009283,36.8539,0.9309
600M,chip_341_499_merged.tif,0.6,3,695237360,11,14,0.6016,0.007268,37.9461,0.9437,0.009755,36.4532,0.9258
600M,chip_341_499_merged.tif,0.6,4,314630729,11,14,0.6016,0.006541,38.6247,0.9511,0.009134,36.976,0.9299
600M,chip_341_499_merged.tif,0.8,0,1553142831,13,16,0.8125,0.014906,33.3582,0.8765,0.016299,32.8571,0.8638
600M,chip_341_499_merged.tif,0.8,1,1172536200,13,15,0.7617,0.013302,34.1019,0.8846,0.014822,33.5042,0.87
600M,chip_341_499_merged.tif,0.8,2,692590682,13,15,0.7617,0.014668,32.413,0.8723,0.015123,33.1393,0.8651
600M,chip_341_499_merged.tif,0.8,3,311984051,13,16,0.8125,0.013865,33.9745,0.8872,0.01553,33.374,0.8725
600M,chip_341_499_merged.tif,0.8,4,1979522181,13,15,0.7617,0.014594,32.5899,0.8746,0.016081,32.122,0.8578
600M,chip_146_494_merged.tif,0.2,0,1460661680,5,10,0.1953,0.003665,41.4376,0.9717,0.012354,35.7426,0.9008
600M,chip_146_494_merged.tif,0.2,1,980716162,5,10,0.1953,0.004144,40.2435,0.9683,0.01415,34.2913,0.8812
600M,chip_146_494_merged.tif,0.2,2,600109531,5,10,0.1953,0.004425,39.1389,0.9646,0.017297,32.706,0.8551
600M,chip_146_494_merged.tif,0.2,3,120164013,5,10,0.1953,0.003824,40.5538,0.9672,0.014264,34.3863,0.8648
600M,chip_146_494_merged.tif,0.2,4,1887041030,5,10,0.1953,0.003347,41.8074,0.9736,0.011238,36.2931,0.9053
600M,chip_146_494_merged.tif,0.4,0,395386610,10,10,0.3906,0.00722,37.6111,0.9424,0.014646,34.1959,0.8802
600M,chip_146_494_merged.tif,0.4,1,14779979,10,10,0.3906,0.007301,37.4205,0.9417,0.013203,34.4785,0.8964
600M,chip_146_494_merged.tif,0.4,2,1682318109,10,10,0.3906,0.007772,36.9527,0.9318,0.015089,33.6984,0.8621
600M,chip_146_494_merged.tif,0.4,3,1301711478,10,10,0.3906,0.007743,36.8986,0.9331,0.015065,33.6694,0.8657
600M,chip_146_494_merged.tif,0.4,4,821765960,10,10,0.3906,0.00739,37.3704,0.9373,0.014704,34.1087,0.8743
600M,chip_146_494_merged.tif,0.6,0,457409253,11,14,0.6016,0.011938,34.6145,0.8921,0.014646,33.7398,0.8647
600M,chip_146_494_merged.tif,0.6,1,76802622,11,14,0.6016,0.011885,34.8519,0.8875,0.016046,33.3438,0.8462
600M,chip_146_494_merged.tif,0.6,2,1744340752,11,14,0.6016,0.011866,34.7857,0.8888,0.015734,33.3155,0.8538
600M,chip_146_494_merged.tif,0.6,3,1363734121,11,14,0.6016,0.012341,34.4134,0.8865,0.016269,33.1044,0.8518
600M,chip_146_494_merged.tif,0.6,4,983127490,11,14,0.6016,0.012034,34.6617,0.8881,0.015439,33.421,0.8547
600M,chip_146_494_merged.tif,0.8,0,74155944,13,15,0.7617,0.01781,32.2635,0.8249,0.01951,31.8997,0.8055
600M,chip_146_494_merged.tif,0.8,1,1741694074,13,16,0.8125,0.019733,31.5659,0.8113,0.02087,31.3026,0.7991
600M,chip_146_494_merged.tif,0.8,2,1361087443,13,15,0.7617,0.018637,31.5017,0.8231,0.020574,30.8679,0.8066
600M,chip_146_494_merged.tif,0.8,3,881141925,13,15,0.7617,0.017942,32.1644,0.8212,0.020165,31.547,0.7988
600M,chip_146_494_merged.tif,0.8,4,500535294,13,15,0.7617,0.019125,31.4909,0.8127,0.020413,31.2823,0.7951
600M,chip_153_469_merged.tif,0.2,0,603274817,5,10,0.1953,0.002994,42.953,0.9837,0.011134,37.0793,0.939
600M,chip_153_469_merged.tif,0.2,1,123329299,5,10,0.1953,0.002819,43.4881,0.9836,0.009557,38.2369,0.9436
600M,chip_153_469_merged.tif,0.2,2,1890206316,5,10,0.1953,0.003213,41.7569,0.9803,0.011275,36.5897,0.9295
600M,chip_153_469_merged.tif,0.2,3,1410260798,5,10,0.1953,0.002668,43.3186,0.9849,0.010033,37.2083,0.9422
600M,chip_153_469_merged.tif,0.2,4,1029654167,5,10,0.1953,0.003291,41.8314,0.9807,0.011253,36.3793,0.9336
600M,chip_153_469_merged.tif,0.4,0,1685483395,10,10,0.3906,0.006974,38.4078,0.9583,0.01228,36.1561,0.9277
600M,chip_153_469_merged.tif,0.4,1,1304876764,10,10,0.3906,0.006739,38.3976,0.9587,0.012582,35.5373,0.9224
600M,chip_153_469_merged.tif,0.4,2,824931246,10,10,0.3906,0.0062,38.802,0.962,0.012448,35.567,0.9233
600M,chip_153_469_merged.tif,0.4,3,444324615,10,10,0.3906,0.006281,38.9895,0.961,0.011429,36.1196,0.9275
600M,chip_153_469_merged.tif,0.4,4,63717984,10,10,0.3906,0.006458,38.362,0.9549,0.01231,35.1967,0.9126
600M,chip_153_469_merged.tif,0.6,0,942185188,11,14,0.6016,0.010905,35.2082,0.9184,0.014581,33.8228,0.8909
600M,chip_153_469_merged.tif,0.6,1,561578557,11,14,0.6016,0.012088,34.3763,0.9097,0.015517,33.381,0.8826
600M,chip_153_469_merged.tif,0.6,2,81633039,11,14,0.6016,0.011837,34.6553,0.9093,0.015276,33.5723,0.8871
600M,chip_153_469_merged.tif,0.6,3,1848510056,11,14,0.6016,0.01197,34.6273,0.9104,0.01614,33.1336,0.8792
600M,chip_153_469_merged.tif,0.6,4,1467903425,11,14,0.6016,0.011439,35.2232,0.9157,0.01506,33.8488,0.8866
600M,chip_153_469_merged.tif,0.8,0,558931879,13,16,0.8125,0.02176,30.878,0.8185,0.023035,30.6584,0.8121
600M,chip_153_469_merged.tif,0.8,1,78986361,13,15,0.7617,0.020066,31.1425,0.8201,0.02213,30.6646,0.8014
600M,chip_153_469_merged.tif,0.8,2,1845863378,13,16,0.8125,0.024345,30.1607,0.8099,0.025978,29.8233,0.7957
600M,chip_153_469_merged.tif,0.8,3,1365917860,13,15,0.7617,0.018974,31.5797,0.8326,0.020361,31.2773,0.8207
600M,chip_153_469_merged.tif,0.8,4,985311229,13,16,0.8125,0.020828,30.7138,0.8167,0.022169,30.4646,0.8058
